testName	seed	initInt	finalInt	nCircles	rStart	rEnd	biasType	biasSigma	ampType	ampParam1	ampParam2	growRate	brightStep	ROIspacing	inSmall	inLarge	onBound	outAll	isNegative
Growth‐vs‐Brightness	2029	3421.34	14762.4	20	5	25	uniform	NaN	uniform	0	10	0.02	0.05	"1.1,1.1,1.1,1.1,1.1"	8	10	3	10	0
Growth‐vs‐Brightness	2030	1796.85	10045.1	20	5	25	uniform	NaN	uniform	0	10	0.02	0.05	"1.1,1.1,1.1,1.1,1.1"	6	7	1	13	0
Growth‐vs‐Brightness	2031	210.985	-11734.6	20	5	25	uniform	NaN	uniform	0	10	0.02	0.05	"1.1,1.1,1.1,1.1,1.1"	4	8	4	12	1
Growth‐vs‐Brightness	2032	-619.64	-19507.8	20	5	25	uniform	NaN	uniform	0	10	0.02	0.05	"1.1,1.1,1.1,1.1,1.1"	2	6	5	14	1
Growth‐vs‐Brightness	2033	1886.85	19865.3	20	5	25	uniform	NaN	uniform	0	10	0.02	0.05	"1.1,1.1,1.1,1.1,1.1"	5	6	1	14	0
Growth‐vs‐Brightness	2034	2974.17	5697.39	20	5	25	uniform	NaN	uniform	0	10	0.02	0.05	"1.1,1.1,1.1,1.1,1.1"	5	7	2	13	0
Growth‐vs‐Brightness	2035	-76.9319	906.497	20	5	25	uniform	NaN	uniform	0	10	0.02	0.05	"1.1,1.1,1.1,1.1,1.1"	5	8	3	12	0
Growth‐vs‐Brightness	2036	-698.191	5587.14	20	5	25	uniform	NaN	uniform	0	10	0.02	0.05	"1.1,1.1,1.1,1.1,1.1"	6	10	5	10	0
Growth‐vs‐Brightness	2037	2074.22	14249	20	5	25	uniform	NaN	uniform	0	10	0.02	0.05	"1.1,1.1,1.1,1.1,1.1"	8	11	4	9	0
Growth‐vs‐Brightness	2038	933.29	12855.8	20	5	25	uniform	NaN	uniform	0	10	0.02	0.05	"1.1,1.1,1.1,1.1,1.1"	5	7	1	13	0
Growth‐vs‐Brightness	2039	3039.56	18234.3	20	5	25	uniform	NaN	uniform	0	10	0.02	0.05	"1.1,1.1,1.1,1.1,1.1"	7	10	3	10	0
Growth‐vs‐Brightness	2040	552.28	7061.43	20	5	25	uniform	NaN	uniform	0	10	0.02	0.05	"1.1,1.1,1.1,1.1,1.1"	6	8	3	12	0
Growth‐vs‐Brightness	2041	2815.16	10553.1	20	5	25	uniform	NaN	uniform	0	10	0.02	0.05	"1.1,1.1,1.1,1.1,1.1"	6	7	0	13	0
Growth‐vs‐Brightness	2042	3151.89	21999.9	20	5	25	uniform	NaN	uniform	0	10	0.02	0.05	"1.1,1.1,1.1,1.1,1.1"	7	8	1	12	0
Growth‐vs‐Brightness	2043	-1055.53	-14429.6	20	5	25	uniform	NaN	uniform	0	10	0.02	0.05	"1.1,1.1,1.1,1.1,1.1"	4	8	4	12	1
Growth‐vs‐Brightness	2044	706.65	15338.1	20	5	25	uniform	NaN	uniform	0	10	0.02	0.05	"1.1,1.1,1.1,1.1,1.1"	6	8	2	12	0
Growth‐vs‐Brightness	2045	2160.81	6232.21	20	5	25	uniform	NaN	uniform	0	10	0.02	0.05	"1.1,1.1,1.1,1.1,1.1"	4	4	0	16	0
Growth‐vs‐Brightness	2046	599.214	12008.5	20	5	25	uniform	NaN	uniform	0	10	0.02	0.05	"1.1,1.1,1.1,1.1,1.1"	6	10	3	10	0
Growth‐vs‐Brightness	2047	1064.99	4294.29	20	5	25	uniform	NaN	uniform	0	10	0.02	0.05	"1.1,1.1,1.1,1.1,1.1"	4	6	3	14	0
Growth‐vs‐Brightness	2048	1281.36	624.027	20	5	25	uniform	NaN	uniform	0	10	0.02	0.05	"1.1,1.1,1.1,1.1,1.1"	4	5	1	15	1
Growth‐vs‐Brightness	2049	1451.79	5222.39	20	5	25	uniform	NaN	uniform	0	10	0.02	0.05	"1.1,1.1,1.1,1.1,1.1"	7	9	2	11	0
Growth‐vs‐Brightness	2050	552.828	-4022.69	20	5	25	uniform	NaN	uniform	0	10	0.02	0.05	"1.1,1.1,1.1,1.1,1.1"	4	5	1	15	1
Growth‐vs‐Brightness	2051	-42.6111	-16506.2	20	5	25	uniform	NaN	uniform	0	10	0.02	0.05	"1.1,1.1,1.1,1.1,1.1"	2	3	2	17	1
Growth‐vs‐Brightness	2052	1350.32	6162.62	20	5	25	uniform	NaN	uniform	0	10	0.02	0.05	"1.1,1.1,1.1,1.1,1.1"	6	7	2	13	0
Growth‐vs‐Brightness	2053	3080.32	15786	20	5	25	uniform	NaN	uniform	0	10	0.02	0.05	"1.1,1.1,1.1,1.1,1.1"	6	6	0	14	0
Growth‐vs‐Brightness	2054	-853.704	-8449.65	20	5	25	uniform	NaN	uniform	0	10	0.02	0.05	"1.1,1.1,1.1,1.1,1.1"	2	7	4	13	1
Growth‐vs‐Brightness	2055	-888.241	-3442.1	20	5	25	uniform	NaN	uniform	0	10	0.02	0.05	"1.1,1.1,1.1,1.1,1.1"	4	8	4	12	1
Growth‐vs‐Brightness	2056	-672.006	-8643.79	20	5	25	uniform	NaN	uniform	0	10	0.02	0.05	"1.1,1.1,1.1,1.1,1.1"	3	5	1	15	1
Growth‐vs‐Brightness	2057	-1418.46	3527.95	20	5	25	uniform	NaN	uniform	0	10	0.02	0.05	"1.1,1.1,1.1,1.1,1.1"	3	7	4	13	0
Growth‐vs‐Brightness	2058	1436.29	-15423	20	5	25	uniform	NaN	uniform	0	10	0.02	0.05	"1.1,1.1,1.1,1.1,1.1"	4	5	2	15	1
Growth‐vs‐Brightness	2059	114.173	-9261.16	20	5	25	uniform	NaN	uniform	0	10	0.02	0.05	"1.1,1.1,1.1,1.1,1.1"	1	2	1	18	1
Growth‐vs‐Brightness	2060	1272.43	-7170.42	20	5	25	uniform	NaN	uniform	0	10	0.02	0.05	"1.1,1.1,1.1,1.1,1.1"	2	4	2	16	1
Growth‐vs‐Brightness	2061	435.83	-39116	20	5	25	uniform	NaN	uniform	0	10	0.02	0.05	"1.1,1.1,1.1,1.1,1.1"	0	0	0	20	1
Growth‐vs‐Brightness	2062	2083.48	6808.85	20	5	25	uniform	NaN	uniform	0	10	0.02	0.05	"1.1,1.1,1.1,1.1,1.1"	6	9	3	11	0
Growth‐vs‐Brightness	2063	1271.74	6939.05	20	5	25	uniform	NaN	uniform	0	10	0.02	0.05	"1.1,1.1,1.1,1.1,1.1"	3	3	0	17	0
Growth‐vs‐Brightness	2064	825.075	-24453.9	20	5	25	uniform	NaN	uniform	0	10	0.02	0.05	"1.1,1.1,1.1,1.1,1.1"	3	4	2	16	1
Growth‐vs‐Brightness	2065	813.185	9732.77	20	5	25	uniform	NaN	uniform	0	10	0.02	0.05	"1.1,1.1,1.1,1.1,1.1"	5	6	1	14	0
Growth‐vs‐Brightness	2066	1129.95	2439.14	20	5	25	uniform	NaN	uniform	0	10	0.02	0.05	"1.1,1.1,1.1,1.1,1.1"	5	7	3	13	0
Growth‐vs‐Brightness	2067	1067.26	15080.4	20	5	25	uniform	NaN	uniform	0	10	0.02	0.05	"1.1,1.1,1.1,1.1,1.1"	6	10	3	10	0
Growth‐vs‐Brightness	2068	-517.583	2153.39	20	5	25	uniform	NaN	uniform	0	10	0.02	0.05	"1.1,1.1,1.1,1.1,1.1"	3	5	2	15	0
Growth‐vs‐Brightness	2069	1040.8	-14288.1	20	5	25	uniform	NaN	uniform	0	10	0.02	0.05	"1.1,1.1,1.1,1.1,1.1"	2	3	1	17	1
Growth‐vs‐Brightness	2070	2004.66	-3188.54	20	5	25	uniform	NaN	uniform	0	10	0.02	0.05	"1.1,1.1,1.1,1.1,1.1"	5	5	1	15	1
Growth‐vs‐Brightness	2071	-269.79	-39521.3	20	5	25	uniform	NaN	uniform	0	10	0.02	0.05	"1.1,1.1,1.1,1.1,1.1"	1	3	2	17	1
Growth‐vs‐Brightness	2072	-144.622	-3214.71	20	5	25	uniform	NaN	uniform	0	10	0.02	0.05	"1.1,1.1,1.1,1.1,1.1"	4	8	5	12	1
Growth‐vs‐Brightness	2073	4616.53	15056.3	20	5	25	uniform	NaN	uniform	0	10	0.02	0.05	"1.1,1.1,1.1,1.1,1.1"	10	11	2	9	0
Growth‐vs‐Brightness	2074	546.571	-9120.2	20	5	25	uniform	NaN	uniform	0	10	0.02	0.05	"1.1,1.1,1.1,1.1,1.1"	3	5	1	15	1
Growth‐vs‐Brightness	2075	1704.97	7479.84	20	5	25	uniform	NaN	uniform	0	10	0.02	0.05	"1.1,1.1,1.1,1.1,1.1"	4	4	1	16	0
Growth‐vs‐Brightness	2076	1012.06	-1532.57	20	5	25	uniform	NaN	uniform	0	10	0.02	0.05	"1.1,1.1,1.1,1.1,1.1"	5	8	3	12	1
Growth‐vs‐Brightness	2077	-2069.82	-42463.5	20	5	25	uniform	NaN	uniform	0	10	0.02	0.05	"1.1,1.1,1.1,1.1,1.1"	1	4	3	16	1
Growth‐vs‐Brightness	2078	2059.12	-2038.38	20	5	25	uniform	NaN	uniform	0	10	0.02	0.05	"1.1,1.1,1.1,1.1,1.1"	7	8	1	12	1
Growth‐vs‐Brightness	2079	2278.95	12208.7	20	5	25	uniform	NaN	uniform	0	10	0.02	0.05	"1.1,1.1,1.1,1.1,1.1"	6	8	2	12	0
Growth‐vs‐Brightness	2080	2630.55	20348.9	20	5	25	uniform	NaN	uniform	0	10	0.02	0.05	"1.1,1.1,1.1,1.1,1.1"	7	8	1	12	0
Growth‐vs‐Brightness	2081	1405.06	6434.67	20	5	25	uniform	NaN	uniform	0	10	0.02	0.05	"1.1,1.1,1.1,1.1,1.1"	6	8	3	12	0
Growth‐vs‐Brightness	2082	2131.86	11019.8	20	5	25	uniform	NaN	uniform	0	10	0.02	0.05	"1.1,1.1,1.1,1.1,1.1"	4	5	2	15	0
Growth‐vs‐Brightness	2083	-309.096	-19568.7	20	5	25	uniform	NaN	uniform	0	10	0.02	0.05	"1.1,1.1,1.1,1.1,1.1"	2	6	3	14	1
Growth‐vs‐Brightness	2084	1476.7	3217.14	20	5	25	uniform	NaN	uniform	0	10	0.02	0.05	"1.1,1.1,1.1,1.1,1.1"	5	5	1	15	0
Growth‐vs‐Brightness	2085	1520.26	14368	20	5	25	uniform	NaN	uniform	0	10	0.02	0.05	"1.1,1.1,1.1,1.1,1.1"	3	4	1	16	0
Growth‐vs‐Brightness	2086	1060.64	16002.5	20	5	25	uniform	NaN	uniform	0	10	0.02	0.05	"1.1,1.1,1.1,1.1,1.1"	9	11	2	9	0
Growth‐vs‐Brightness	2087	1012.57	9191.21	20	5	25	uniform	NaN	uniform	0	10	0.02	0.05	"1.1,1.1,1.1,1.1,1.1"	5	7	2	13	0
Growth‐vs‐Brightness	2088	2042.99	-20540	20	5	25	uniform	NaN	uniform	0	10	0.02	0.05	"1.1,1.1,1.1,1.1,1.1"	4	5	1	15	1
Growth‐vs‐Brightness	2089	437.18	-15067.9	20	5	25	uniform	NaN	uniform	0	10	0.02	0.05	"1.1,1.1,1.1,1.1,1.1"	4	6	1	14	1
Growth‐vs‐Brightness	2090	1601.57	11327.1	20	5	25	uniform	NaN	uniform	0	10	0.02	0.05	"1.1,1.1,1.1,1.1,1.1"	5	5	3	15	0
Growth‐vs‐Brightness	2091	2045.61	-1482.04	20	5	25	uniform	NaN	uniform	0	10	0.02	0.05	"1.1,1.1,1.1,1.1,1.1"	4	5	1	15	1
Growth‐vs‐Brightness	2092	907.627	-4146.66	20	5	25	uniform	NaN	uniform	0	10	0.02	0.05	"1.1,1.1,1.1,1.1,1.1"	5	7	1	13	1
Growth‐vs‐Brightness	2093	2179.09	10418.6	20	5	25	uniform	NaN	uniform	0	10	0.02	0.05	"1.1,1.1,1.1,1.1,1.1"	7	9	3	11	0
Growth‐vs‐Brightness	2094	-356.763	-1314.08	20	5	25	uniform	NaN	uniform	0	10	0.02	0.05	"1.1,1.1,1.1,1.1,1.1"	3	8	4	12	1
Growth‐vs‐Brightness	2095	1201.76	2871.39	20	5	25	uniform	NaN	uniform	0	10	0.02	0.05	"1.1,1.1,1.1,1.1,1.1"	6	8	2	12	0
Growth‐vs‐Brightness	2096	4778.52	20218.1	20	5	25	uniform	NaN	uniform	0	10	0.02	0.05	"1.1,1.1,1.1,1.1,1.1"	11	12	1	8	0
Growth‐vs‐Brightness	2097	3348.94	9607.4	20	5	25	uniform	NaN	uniform	0	10	0.02	0.05	"1.1,1.1,1.1,1.1,1.1"	8	9	1	11	0
Growth‐vs‐Brightness	2098	1773.71	14492.9	20	5	25	uniform	NaN	uniform	0	10	0.02	0.05	"1.1,1.1,1.1,1.1,1.1"	4	5	1	15	0
Growth‐vs‐Brightness	2099	448.308	-38762.2	20	5	25	uniform	NaN	uniform	0	10	0.02	0.05	"1.1,1.1,1.1,1.1,1.1"	1	1	0	19	1
Growth‐vs‐Brightness	2100	1319.64	-2640.4	20	5	25	uniform	NaN	uniform	0	10	0.02	0.05	"1.1,1.1,1.1,1.1,1.1"	3	5	2	15	1
Growth‐vs‐Brightness	2101	776.211	-1365.13	20	5	25	uniform	NaN	uniform	0	10	0.02	0.05	"1.1,1.1,1.1,1.1,1.1"	2	2	2	18	1
Growth‐vs‐Brightness	2102	22.2508	-8414.17	20	5	25	uniform	NaN	uniform	0	10	0.02	0.05	"1.1,1.1,1.1,1.1,1.1"	6	7	1	13	1
Growth‐vs‐Brightness	2103	88.728	-11054.3	20	5	25	uniform	NaN	uniform	0	10	0.02	0.05	"1.1,1.1,1.1,1.1,1.1"	4	7	2	13	1
Growth‐vs‐Brightness	2104	576.596	1550.19	20	5	25	uniform	NaN	uniform	0	10	0.02	0.05	"1.1,1.1,1.1,1.1,1.1"	7	10	3	10	0
Growth‐vs‐Brightness	2105	2076.59	-6713.01	20	5	25	uniform	NaN	uniform	0	10	0.02	0.05	"1.1,1.1,1.1,1.1,1.1"	4	5	1	15	1
Growth‐vs‐Brightness	2011	3776.31	23138.4	20	5	25	uniform	NaN	uniform	0	10	0.02	0.1	"1.1,1.1,1.1,1.1,1.1"	7	7	0	13	0
Growth‐vs‐Brightness	2012	1041.99	-14449.3	20	5	25	uniform	NaN	uniform	0	10	0.02	0.1	"1.1,1.1,1.1,1.1,1.1"	4	4	2	16	1
Growth‐vs‐Brightness	2013	2293.85	42224	20	5	25	uniform	NaN	uniform	0	10	0.02	0.1	"1.1,1.1,1.1,1.1,1.1"	7	8	1	12	0
Growth‐vs‐Brightness	2014	1846.44	1100.22	20	5	25	uniform	NaN	uniform	0	10	0.02	0.1	"1.1,1.1,1.1,1.1,1.1"	5	8	3	12	1
Growth‐vs‐Brightness	2015	1585.6	31165	20	5	25	uniform	NaN	uniform	0	10	0.02	0.1	"1.1,1.1,1.1,1.1,1.1"	6	7	2	13	0
Growth‐vs‐Brightness	2016	3166.89	20778.4	20	5	25	uniform	NaN	uniform	0	10	0.02	0.1	"1.1,1.1,1.1,1.1,1.1"	8	8	0	12	0
Growth‐vs‐Brightness	2017	-309.345	5127.37	20	5	25	uniform	NaN	uniform	0	10	0.02	0.1	"1.1,1.1,1.1,1.1,1.1"	6	7	2	13	0
Growth‐vs‐Brightness	2018	533.968	3470.67	20	5	25	uniform	NaN	uniform	0	10	0.02	0.1	"1.1,1.1,1.1,1.1,1.1"	4	6	2	14	0
Growth‐vs‐Brightness	2019	529.77	-137.095	20	5	25	uniform	NaN	uniform	0	10	0.02	0.1	"1.1,1.1,1.1,1.1,1.1"	3	5	2	15	1
Growth‐vs‐Brightness	2020	1684.38	26095.1	20	5	25	uniform	NaN	uniform	0	10	0.02	0.1	"1.1,1.1,1.1,1.1,1.1"	7	9	2	11	0
Growth‐vs‐Brightness	2021	404.653	3823.63	20	5	25	uniform	NaN	uniform	0	10	0.02	0.1	"1.1,1.1,1.1,1.1,1.1"	4	7	2	13	0
Growth‐vs‐Brightness	2022	1218.1	19298	20	5	25	uniform	NaN	uniform	0	10	0.02	0.1	"1.1,1.1,1.1,1.1,1.1"	5	7	2	13	0
Growth‐vs‐Brightness	2023	2083.68	24599.4	20	5	25	uniform	NaN	uniform	0	10	0.02	0.1	"1.1,1.1,1.1,1.1,1.1"	5	6	1	14	0
Growth‐vs‐Brightness	2024	910.943	-2523.83	20	5	25	uniform	NaN	uniform	0	10	0.02	0.1	"1.1,1.1,1.1,1.1,1.1"	6	8	2	12	1
Growth‐vs‐Brightness	2025	1036	13438	20	5	25	uniform	NaN	uniform	0	10	0.02	0.1	"1.1,1.1,1.1,1.1,1.1"	5	6	2	14	0
Growth‐vs‐Brightness	2026	3502.36	31015.3	20	5	25	uniform	NaN	uniform	0	10	0.02	0.1	"1.1,1.1,1.1,1.1,1.1"	7	7	0	13	0
Growth‐vs‐Brightness	2027	161.999	8563	20	5	25	uniform	NaN	uniform	0	10	0.02	0.1	"1.1,1.1,1.1,1.1,1.1"	2	4	2	16	0
Growth‐vs‐Brightness	2028	304.548	16844.3	20	5	25	uniform	NaN	uniform	0	10	0.02	0.1	"1.1,1.1,1.1,1.1,1.1"	7	11	4	9	0
Growth‐vs‐Brightness	2029	3434.93	26117	20	5	25	uniform	NaN	uniform	0	10	0.02	0.1	"1.1,1.1,1.1,1.1,1.1"	8	10	3	10	0
Growth‐vs‐Brightness	2030	1801.44	18298	20	5	25	uniform	NaN	uniform	0	10	0.02	0.1	"1.1,1.1,1.1,1.1,1.1"	6	7	1	13	0
Growth‐vs‐Brightness	2031	203.586	-23687.6	20	5	25	uniform	NaN	uniform	0	10	0.02	0.1	"1.1,1.1,1.1,1.1,1.1"	4	8	4	12	1
Growth‐vs‐Brightness	2032	-633.62	-38409.9	20	5	25	uniform	NaN	uniform	0	10	0.02	0.1	"1.1,1.1,1.1,1.1,1.1"	2	6	5	14	1
Growth‐vs‐Brightness	2033	1899.97	37856.8	20	5	25	uniform	NaN	uniform	0	10	0.02	0.1	"1.1,1.1,1.1,1.1,1.1"	5	6	1	14	0
Growth‐vs‐Brightness	2034	2981.13	8427.58	20	5	25	uniform	NaN	uniform	0	10	0.02	0.1	"1.1,1.1,1.1,1.1,1.1"	5	7	2	13	0
Growth‐vs‐Brightness	2035	-80.9931	1885.86	20	5	25	uniform	NaN	uniform	0	10	0.02	0.1	"1.1,1.1,1.1,1.1,1.1"	5	8	3	12	0
Growth‐vs‐Brightness	2036	-700.861	11869.8	20	5	25	uniform	NaN	uniform	0	10	0.02	0.1	"1.1,1.1,1.1,1.1,1.1"	6	10	5	10	0
Growth‐vs‐Brightness	2037	2078.59	26428	20	5	25	uniform	NaN	uniform	0	10	0.02	0.1	"1.1,1.1,1.1,1.1,1.1"	8	11	4	9	0
Growth‐vs‐Brightness	2038	940.728	24785.8	20	5	25	uniform	NaN	uniform	0	10	0.02	0.1	"1.1,1.1,1.1,1.1,1.1"	5	7	1	13	0
Growth‐vs‐Brightness	2039	3050.37	33439.9	20	5	25	uniform	NaN	uniform	0	10	0.02	0.1	"1.1,1.1,1.1,1.1,1.1"	7	10	3	10	0
Growth‐vs‐Brightness	2040	549.56	13567.9	20	5	25	uniform	NaN	uniform	0	10	0.02	0.1	"1.1,1.1,1.1,1.1,1.1"	6	8	3	12	0
Growth‐vs‐Brightness	2041	2827.98	18303.9	20	5	25	uniform	NaN	uniform	0	10	0.02	0.1	"1.1,1.1,1.1,1.1,1.1"	6	7	0	13	0
Growth‐vs‐Brightness	2042	3167.33	40863.3	20	5	25	uniform	NaN	uniform	0	10	0.02	0.1	"1.1,1.1,1.1,1.1,1.1"	7	8	1	12	0
Growth‐vs‐Brightness	2043	-1068.5	-27816.6	20	5	25	uniform	NaN	uniform	0	10	0.02	0.1	"1.1,1.1,1.1,1.1,1.1"	4	8	4	12	1
Growth‐vs‐Brightness	2044	711.35	29974.2	20	5	25	uniform	NaN	uniform	0	10	0.02	0.1	"1.1,1.1,1.1,1.1,1.1"	6	8	2	12	0
Growth‐vs‐Brightness	2045	2175.83	10318.6	20	5	25	uniform	NaN	uniform	0	10	0.02	0.1	"1.1,1.1,1.1,1.1,1.1"	4	4	0	16	0
Growth‐vs‐Brightness	2046	596.948	23415.4	20	5	25	uniform	NaN	uniform	0	10	0.02	0.1	"1.1,1.1,1.1,1.1,1.1"	6	10	3	10	0
Growth‐vs‐Brightness	2047	1059.23	7517.83	20	5	25	uniform	NaN	uniform	0	10	0.02	0.1	"1.1,1.1,1.1,1.1,1.1"	4	6	3	14	0
Growth‐vs‐Brightness	2048	1283.78	-30.8873	20	5	25	uniform	NaN	uniform	0	10	0.02	0.1	"1.1,1.1,1.1,1.1,1.1"	4	5	1	15	1
Growth‐vs‐Brightness	2049	1459.9	9001.1	20	5	25	uniform	NaN	uniform	0	10	0.02	0.1	"1.1,1.1,1.1,1.1,1.1"	7	9	2	11	0
Growth‐vs‐Brightness	2050	553.446	-8597.58	20	5	25	uniform	NaN	uniform	0	10	0.02	0.1	"1.1,1.1,1.1,1.1,1.1"	4	5	1	15	1
Growth‐vs‐Brightness	2051	-52.6282	-32979.9	20	5	25	uniform	NaN	uniform	0	10	0.02	0.1	"1.1,1.1,1.1,1.1,1.1"	2	3	2	17	1
Growth‐vs‐Brightness	2052	1358.91	10983.5	20	5	25	uniform	NaN	uniform	0	10	0.02	0.1	"1.1,1.1,1.1,1.1,1.1"	6	7	2	13	0
Growth‐vs‐Brightness	2053	3099.73	28511.1	20	5	25	uniform	NaN	uniform	0	10	0.02	0.1	"1.1,1.1,1.1,1.1,1.1"	6	6	0	14	0
Growth‐vs‐Brightness	2054	-866.174	-16058.1	20	5	25	uniform	NaN	uniform	0	10	0.02	0.1	"1.1,1.1,1.1,1.1,1.1"	2	7	4	13	1
Growth‐vs‐Brightness	2055	-894.681	-6002.4	20	5	25	uniform	NaN	uniform	0	10	0.02	0.1	"1.1,1.1,1.1,1.1,1.1"	4	8	4	12	1
Growth‐vs‐Brightness	2056	-675.258	-16618.8	20	5	25	uniform	NaN	uniform	0	10	0.02	0.1	"1.1,1.1,1.1,1.1,1.1"	3	5	1	15	1
Growth‐vs‐Brightness	2057	-1428.23	8464.59	20	5	25	uniform	NaN	uniform	0	10	0.02	0.1	"1.1,1.1,1.1,1.1,1.1"	3	7	4	13	0
Growth‐vs‐Brightness	2058	1434.61	-32283.9	20	5	25	uniform	NaN	uniform	0	10	0.02	0.1	"1.1,1.1,1.1,1.1,1.1"	4	5	2	15	1
Growth‐vs‐Brightness	2059	109.804	-18640.9	20	5	25	uniform	NaN	uniform	0	10	0.02	0.1	"1.1,1.1,1.1,1.1,1.1"	1	2	1	18	1
Growth‐vs‐Brightness	2060	1267.38	-15618.3	20	5	25	uniform	NaN	uniform	0	10	0.02	0.1	"1.1,1.1,1.1,1.1,1.1"	2	4	2	16	1
Growth‐vs‐Brightness	2061	425.909	-78677.7	20	5	25	uniform	NaN	uniform	0	10	0.02	0.1	"1.1,1.1,1.1,1.1,1.1"	0	0	0	20	1
Growth‐vs‐Brightness	2062	2092.23	11543	20	5	25	uniform	NaN	uniform	0	10	0.02	0.1	"1.1,1.1,1.1,1.1,1.1"	6	9	3	11	0
Growth‐vs‐Brightness	2063	1281.15	12615.8	20	5	25	uniform	NaN	uniform	0	10	0.02	0.1	"1.1,1.1,1.1,1.1,1.1"	3	3	0	17	0
Growth‐vs‐Brightness	2064	815.404	-49742.6	20	5	25	uniform	NaN	uniform	0	10	0.02	0.1	"1.1,1.1,1.1,1.1,1.1"	3	4	2	16	1
Growth‐vs‐Brightness	2065	821.717	18660.9	20	5	25	uniform	NaN	uniform	0	10	0.02	0.1	"1.1,1.1,1.1,1.1,1.1"	5	6	1	14	0
Growth‐vs‐Brightness	2066	1128.57	3746.95	20	5	25	uniform	NaN	uniform	0	10	0.02	0.1	"1.1,1.1,1.1,1.1,1.1"	5	7	3	13	0
Growth‐vs‐Brightness	2067	1069.26	29095.5	20	5	25	uniform	NaN	uniform	0	10	0.02	0.1	"1.1,1.1,1.1,1.1,1.1"	6	10	3	10	0
Growth‐vs‐Brightness	2068	-523.278	4818.67	20	5	25	uniform	NaN	uniform	0	10	0.02	0.1	"1.1,1.1,1.1,1.1,1.1"	3	5	2	15	0
Growth‐vs‐Brightness	2069	1041.39	-29616.5	20	5	25	uniform	NaN	uniform	0	10	0.02	0.1	"1.1,1.1,1.1,1.1,1.1"	2	3	1	17	1
Growth‐vs‐Brightness	2070	2013.27	-8373.13	20	5	25	uniform	NaN	uniform	0	10	0.02	0.1	"1.1,1.1,1.1,1.1,1.1"	5	5	1	15	1
Growth‐vs‐Brightness	2071	-284.201	-78787.2	20	5	25	uniform	NaN	uniform	0	10	0.02	0.1	"1.1,1.1,1.1,1.1,1.1"	1	3	2	17	1
Growth‐vs‐Brightness	2072	-155.67	-6295.85	20	5	25	uniform	NaN	uniform	0	10	0.02	0.1	"1.1,1.1,1.1,1.1,1.1"	4	8	5	12	1
Growth‐vs‐Brightness	2073	4635.48	25515	20	5	25	uniform	NaN	uniform	0	10	0.02	0.1	"1.1,1.1,1.1,1.1,1.1"	10	11	2	9	0
Growth‐vs‐Brightness	2074	545.184	-18788.4	20	5	25	uniform	NaN	uniform	0	10	0.02	0.1	"1.1,1.1,1.1,1.1,1.1"	3	5	1	15	1
Growth‐vs‐Brightness	2075	1714.98	13264.7	20	5	25	uniform	NaN	uniform	0	10	0.02	0.1	"1.1,1.1,1.1,1.1,1.1"	4	4	1	16	0
Growth‐vs‐Brightness	2076	1009.03	-4080.23	20	5	25	uniform	NaN	uniform	0	10	0.02	0.1	"1.1,1.1,1.1,1.1,1.1"	5	8	3	12	1
Growth‐vs‐Brightness	2077	-2097.21	-82884.6	20	5	25	uniform	NaN	uniform	0	10	0.02	0.1	"1.1,1.1,1.1,1.1,1.1"	1	4	3	16	1
Growth‐vs‐Brightness	2078	2066.55	-6128.45	20	5	25	uniform	NaN	uniform	0	10	0.02	0.1	"1.1,1.1,1.1,1.1,1.1"	7	8	1	12	1
Growth‐vs‐Brightness	2079	2292.36	22151.9	20	5	25	uniform	NaN	uniform	0	10	0.02	0.1	"1.1,1.1,1.1,1.1,1.1"	6	8	2	12	0
Growth‐vs‐Brightness	2080	2645.97	38082.7	20	5	25	uniform	NaN	uniform	0	10	0.02	0.1	"1.1,1.1,1.1,1.1,1.1"	7	8	1	12	0
Growth‐vs‐Brightness	2081	1411.61	11470.8	20	5	25	uniform	NaN	uniform	0	10	0.02	0.1	"1.1,1.1,1.1,1.1,1.1"	6	8	3	12	0
Growth‐vs‐Brightness	2082	2133.6	19909.4	20	5	25	uniform	NaN	uniform	0	10	0.02	0.1	"1.1,1.1,1.1,1.1,1.1"	4	5	2	15	0
Growth‐vs‐Brightness	2083	-328.596	-38847.9	20	5	25	uniform	NaN	uniform	0	10	0.02	0.1	"1.1,1.1,1.1,1.1,1.1"	2	6	3	14	1
Growth‐vs‐Brightness	2084	1483.54	4964.43	20	5	25	uniform	NaN	uniform	0	10	0.02	0.1	"1.1,1.1,1.1,1.1,1.1"	5	5	1	15	0
Growth‐vs‐Brightness	2085	1522.69	27218.2	20	5	25	uniform	NaN	uniform	0	10	0.02	0.1	"1.1,1.1,1.1,1.1,1.1"	3	4	1	16	0
Growth‐vs‐Brightness	2086	1079.59	30963.4	20	5	25	uniform	NaN	uniform	0	10	0.02	0.1	"1.1,1.1,1.1,1.1,1.1"	9	11	2	9	0
Growth‐vs‐Brightness	2087	1017.93	17375.2	20	5	25	uniform	NaN	uniform	0	10	0.02	0.1	"1.1,1.1,1.1,1.1,1.1"	5	7	2	13	0
Growth‐vs‐Brightness	2088	2046.06	-43119.8	20	5	25	uniform	NaN	uniform	0	10	0.02	0.1	"1.1,1.1,1.1,1.1,1.1"	4	5	1	15	1
Growth‐vs‐Brightness	2089	432.804	-30577.3	20	5	25	uniform	NaN	uniform	0	10	0.02	0.1	"1.1,1.1,1.1,1.1,1.1"	4	6	1	14	1
